Hour,DryBulb,DewPnt,target_variable,Humidity
10,68,61,1398,58
11,68,61,1415,61.00000001
12,68,61,1468,64
13,69,61,1431,64.5
14,70,61,1490,64.99999999
15,71,62,1516,62.5
16,71,62,1460,60
17,71,62,1459,59
18,72,62,1476,58
19,70,63,1482,60.00000001
20,69,62,1576,62.00000003
21,67,63,1617,67.5
22,67,63,1657,73
23,67,63,1641,72
24,66,63,1618,71
1,66,63,1684,64.49999998
2,65,63,1677,58
3,65,63,1639,58.5
4,65,63,1628,59
5,65,62,1597,58.5
6,65,62,1594,58
7,64,62,1217,58
8,65,62,1191,58
9,67,62,1210,58
10,66,63,1259,58
11,68,63,1307,57.5
12,71,64,1376,57
13,74,65,1399,57
14,78,65,1409,56.99999998
15,79,64,1439,54
16,81,65,1452,51
17,81,65,1429,48.99999999
18,81,65,1388,47
19,80,65,1391,46.5
20,79,66,1577,46.00000001
21,76,66,1654,48.5
22,74,64,1603,51
23,73,64,1649,50.5
24,72,63,1721,50
1,70,65,1646,51.5
2,69,65,1631,53.00000004
3,69,66,1635,60
4,68,65,1588,67
5,68,65,1541,74.50000002
6,67,65,1557,82
7,68,65,1418,81
8,69,66,1426,80.00000002
9,72,67,1543,83
10,75,68,1586,86
11,79,68,1610,87.5
12,81,67,1657,89
13,83,67,1674,89
14,84,65,1717,89.00000001
15,84,65,1724,90.5
16,87,62,1766,92
17,87,62,1668,92
18,87,62,1707,92
19,86,62,1681,90.5
20,84,63,1757,88.99999998
21,81,64,1816,86
22,78,65,1836,83
23,77,64,1830,76.99999998
24,77,64,1807,71
1,76,64,1745,66.49999999
2,74,64,1749,62
3,73,63,1787,61.5
4,72,63,1724,61
5,70,63,1708,59.5
6,69,62,1608,58
7,69,62,1658,57
8,72,63,1647,56.00000001
9,76,64,1604,57
10,80,63,1753,58
11,82,64,1771,56.5
12,84,64,1806,55
13,85,64,1756,54.5
14,85,65,1801,54
15,85,65,1893,54
16,86,64,1856,54
17,85,64,1843,54
18,85,64,1872,54
19,83,65,1778,54
20,80,66,1800,54
21,78,66,1880,54
22,76,66,1946,54
23,74,66,1952,53.5
24,72,66,1937,53
1,71,66,1914,53
2,71,65,1883,52.99999999
3,69,65,1844,51
4,68,65,1869,49
5,68,64,1765,49
6,67,64,1798,49
7,67,64,1850,50
8,69,64,1914,51.00000002
9,71,64,1985,55
10,74,64,2320,59
11,76,64,2215,59.5
12,78,65,2247,60
13,80,65,2225,57.99999999
14,81,66,2287,56
15,82,66,2281,56.5
16,84,65,2415,57
17,83,66,2339,57
18,84,66,2318,57
19,82,67,2286,57.5
20,80,68,2142,58.00000001
21,79,69,2177,60
22,77,68,2265,62
23,75,69,2146,62.5
24,73,68,2131,63
1,73,68,2162,63.5
2,71,68,2074,64
3,72,68,1986,64
4,71,69,2060,64
5,72,69,2072,65
6,71,69,1903,66
7,71,70,1953,67
8,73,71,1998,68
9,76,71,2138,67.5
10,78,70,2284,67
11,82,70,2295,68
12,85,70,2478,69
13,87,69,2534,68.5
14,90,69,2422,68.00000001
15,92,68,2408,69
16,90,67,2224,70
17,82,70,2212,69
18,80,69,1969,68
19,77,69,2100,66.5
20,76,69,1932,64.99999999
21,75,68,1971,63.5
22,75,65,2109,62
23,74,63,2183,59.99999999
24,73,62,1993,58
1,72,60,2092,56.5
2,71,59,2059,55.00000001
3,69,60,1992,56
4,69,59,1967,57
5,68,59,1958,57.5
6,67,58,1830,58
7,67,57,1875,57
8,68,58,1938,56.00000001
9,70,58,1944,58.5
10,72,59,2066,61
11,75,58,2184,60.5
12,77,57,2235,60
13,79,56,2450,62.50000001
14,79,56,2514,65
15,80,55,2384,65.5
16,80,54,2346,66
17,81,54,2419,67
18,80,55,2308,68
19,79,55,2296,68.5
20,77,57,2070,69.00000001
21,74,59,2230,71
22,71,60,2105,73
23,69,60,2186,74.5
24,68,60,2123,76
1,67,60,2193,80.00000001
2,66,60,2045,84.00000002
3,65,60,2049,87.5
4,64,60,2198,91
5,64,60,2025,91.5
6,63,59,2019,92
7,62,59,2081,92.5
8,64,62,2170,93.00000001
9,67,62,2306,94.5
10,71,63,2436,96
11,74,64,2329,96
12,78,63,2309,96
13,81,62,2308,96
14,82,62,2345,96
15,83,62,2053,96
16,82,63,1819,96
17,83,63,1824,95.5
18,83,62,1724,95
19,82,62,1851,95
20,80,63,1984,95.00000001
21,77,63,1836,96
22,75,64,1935,97
23,73,64,1813,96
24,71,64,1884,95
1,71,64,1845,94.5
2,70,65,1902,94
3,69,65,1716,94.5
4,68,65,1704,95
5,68,65,1608,94.5
6,68,65,1467,94
7,68,66,1470,94
8,70,66,1519,94
9,72,67,1530,94
10,75,68,1597,94
11,79,68,1656,94
12,82,68,1677,94
13,84,68,1784,94.5
14,85,67,1646,94.99999999
15,85,66,1674,94
16,85,65,1734,93
17,85,67,1658,93.5
18,84,67,1722,94
19,82,68,1676,94.5
20,81,69,1777,95
21,79,69,1770,95
22,78,69,1908,95
23,76,69,1844,95.5
24,75,69,1819,96
1,74,69,1867,96
2,74,69,1876,96
3,73,68,1823,96
4,72,67,1813,96
5,72,67,1688,95.5
6,71,67,1548,95
7,72,68,1357,95
8,72,67,1335,95
9,73,68,1416,95
10,74,67,1441,95
11,76,67,1355,96
12,78,67,1514,97
13,79,66,1566,97
14,80,66,1565,96.99999999
15,83,66,1629,96
16,84,64,1681,95
17,83,66,1543,95
18,82,67,1576,95
19,82,65,1645,95
20,80,66,1772,95
21,78,65,1862,95
22,76,65,1786,95
23,75,63,1715,95
24,75,63,1667,95
1,73,64,1731,93.5
2,72,64,1667,91.99999997
3,71,64,1678,86.5
4,71,64,1694,81
5,71,64,1525,80.5
6,69,64,1508,80
7,69,64,1481,80.5
8,70,65,1466,81.00000002
9,73,66,1579,85
10,76,66,1599,89
11,79,66,1595,91.00000001
12,82,65,1709,93
13,84,66,1755,93
14,85,65,1753,93
15,86,65,1809,93
16,86,65,1837,93
17,86,65,1838,93.5
18,85,66,1796,94
19,84,66,1849,95
20,82,67,1918,96
21,79,68,1882,95.5
22,77,68,1999,95
23,75,68,1961,95
24,74,69,1937,95
1,73,69,1937,96
2,72,68,1947,96.99999999
3,72,68,1859,96
4,71,68,1814,95
5,71,67,1885,95
6,70,67,1734,95
7,70,67,1806,95.5
8,72,67,1821,96
9,73,68,1943,96
10,76,67,2140,96
11,79,68,2078,96
12,82,67,2232,96
13,85,67,2135,96
14,86,66,2050,96
15,88,65,2188,95.5
16,87,64,2312,95
17,87,64,2376,94.5
18,86,62,2165,94
19,83,63,1932,94
20,82,64,2107,93.99999999
21,78,64,2152,92.5
22,77,65,2131,91
23,75,64,2162,87.49999999
24,75,64,2127,84
1,73,65,2035,78.49999998
2,72,64,2162,72.99999998
3,71,63,2015,69.5
4,69,64,1935,66
5,69,63,1776,64.5
6,70,63,1913,63
7,69,63,1813,66.00000001
8,71,63,1839,69
9,72,63,1916,69
10,74,64,2002,69
11,77,65,2031,70
12,80,65,2031,71
13,81,65,1904,75.50000001
14,82,65,2076,80.00000002
15,83,64,2066,83.5
16,83,65,2002,87
17,82,66,2101,89.00000001
18,82,66,1938,91
19,79,67,1912,86.99999999
20,78,68,1993,83.00000003
21,77,68,2040,87.5
22,76,69,1993,92
23,76,70,2010,93
24,75,71,1938,94
1,75,71,1955,94.5
2,75,71,1947,94.99999999
3,75,70,1884,93.5
4,75,70,1899,92
5,75,70,1811,92.5
6,74,71,1805,93
7,74,71,1784,92.5
8,75,72,1836,92
9,78,72,1834,92
10,81,73,1884,92
11,84,72,1921,92
12,86,72,1949,92
13,89,71,2004,92.5
14,90,71,2028,92.99999999
15,92,70,2097,91.5
16,93,69,2018,90
17,92,69,2065,86.49999999
18,92,69,1982,83
19,91,69,1977,80.99999999
20,84,70,1978,78.99999999
21,81,70,2073,76.5
22,78,70,2117,74
23,77,70,2152,70.99999999
24,77,70,2083,68
1,76,70,2063,61.99999998
2,76,71,1948,56.00000001
3,74,71,1985,58
4,74,70,2010,60
5,74,70,1806,61.5
6,73,69,1858,63
7,73,70,1873,63.5
8,74,70,1822,64.00000001
9,76,70,1859,66
10,78,70,1872,68
11,81,69,1864,67
12,83,70,1857,66
13,84,70,1966,68.00000001
14,85,71,2010,70.00000003
15,83,72,2144,76
16,78,68,2016,82
17,76,69,2011,84.00000001
18,78,70,1935,86
19,76,71,1950,87.5
20,76,70,2039,89.00000001
21,74,69,2114,90.5
22,71,70,2121,92
23,72,69,2118,92.5
24,69,68,2164,93
1,68,67,2066,92
2,68,67,1987,91
3,68,67,1960,91
4,68,66,1993,91
5,67,65,1918,91
6,66,64,1861,91
7,66,65,1933,91.5
8,65,64,1891,92
9,66,64,2005,91.5
10,67,64,1974,91
11,67,64,1922,91.5
12,68,64,1921,92
13,68,63,1931,93.5
14,68,63,1698,95
15,69,63,2008,95
16,70,63,1675,95
17,71,62,1657,96
18,71,62,1406,97
19,70,62,1367,97
20,69,62,1400,96.99999999
21,67,62,1406,95.5
22,66,62,1398,94
23,65,61,1343,92.5
24,64,61,1379,91
1,63,61,1222,92.5
2,62,60,1213,93.99999998
3,62,60,1167,90.5
4,61,59,1126,87
5,61,60,1105,84.49999999
6,61,59,1085,82
7,60,59,1095,85.00000001
8,61,59,1128,88.00000001
9,64,61,1196,89
10,67,61,1249,90
11,68,60,1291,91
12,71,59,1299,92
13,72,59,1307,89.49999999
14,73,59,1281,87.00000001
15,73,58,1311,89.5
16,73,59,1298,92
17,74,60,1264,92.5
18,74,59,1262,93
19,73,60,1292,94.5
20,71,61,1298,96
21,70,61,1298,96
22,68,61,1275,96
23,68,62,1249,96
24,68,62,1249,96
1,67,63,1178,96.5
2,67,63,1140,97
3,67,63,1131,97
4,66,63,1114,97
5,65,62,1094,96.5
6,65,61,1069,96
7,64,61,1058,96.5
8,64,60,1145,96.99999999
9,69,61,1206,96
10,73,59,1250,95
11,76,59,1286,96
12,78,57,1284,97
13,80,57,1329,96
14,81,56,1329,95
15,81,56,1355,95
16,82,54,1337,95
17,82,54,1301,94
18,81,53,1292,93
19,80,54,1401,92.5
20,77,53,1477,92
21,73,55,1483,91.5
22,72,55,1470,91
23,70,55,1427,91
24,69,54,1465,91
1,67,52,1379,91
2,65,50,1355,91
3,63,49,1322,91.5
4,62,49,1316,92
5,61,49,1258,91.5
6,60,49,1261,91
7,59,49,1304,91
8,59,49,1377,91.00000001
9,62,50,1473,92
10,66,49,1569,93
11,69,49,1637,93.5
12,70,49,1645,94
13,71,48,1771,95
14,72,49,1653,96
15,73,50,1675,96
16,75,50,1722,96
17,74,51,1643,96.5
18,73,53,1678,97
19,73,53,1643,97
20,72,54,1741,97
21,69,56,1755,97
22,67,57,1799,97
23,66,56,1708,97
24,65,56,1705,97
1,63,55,1649,96.5
2,63,55,1566,96
3,61,55,1549,96.5
4,60,56,1558,97
5,60,55,1447,96
6,60,54,1434,95
7,59,55,1508,96
8,60,56,1554,96.99999999
9,63,57,1487,94.5
10,66,57,1622,92
11,69,56,1623,89.49999999
12,71,57,1645,87
13,73,57,1788,84.49999999
14,74,57,1686,81.99999999
15,74,57,1742,79.5
16,75,57,1762,77
17,74,57,1744,78.5
18,73,57,1685,80
19,72,56,1784,78.5
20,70,56,1910,76.99999998
21,69,56,1852,73.5
22,68,58,1888,70
23,67,57,1815,70
24,67,58,1852,70
1,66,59,1779,66.99999999
2,66,58,1737,64
3,66,59,1714,63.5
4,65,60,1706,63
5,66,60,1546,58.49999999
6,65,61,1599,54
7,65,62,1564,53.5
8,65,63,1551,53
9,66,63,1642,53.5
10,67,63,1684,54
11,69,64,1689,52.5
12,70,64,1672,51
13,72,65,1795,51
14,73,65,1841,51.00000001
15,74,65,1792,52
16,75,65,1846,53
17,74,66,1757,52.5
18,75,66,1718,52
19,74,67,1750,51
20,73,67,1958,50.00000001
21,72,67,1886,52
22,72,66,1925,54
23,71,66,1874,54
24,71,67,1873,54
1,71,67,1801,54
2,70,67,1810,54.00000001
3,71,67,1800,55
4,70,68,1793,56
5,70,68,1658,54.5
6,70,68,1646,53
7,71,69,1443,54
8,72,70,1682,55
9,73,71,1836,55
10,74,71,1901,55
11,76,72,1887,56
12,79,73,1884,57
13,81,73,1929,60.00000001
14,83,71,1978,63
15,85,71,2012,63
16,83,71,2061,63
17,84,70,1975,59.99999999
18,84,69,1890,57
19,84,66,1937,55.5
20,82,66,2003,53.99999999
21,78,68,1970,52.5
22,76,65,2062,51
23,75,62,1906,50
24,72,62,1857,49
1,71,61,1718,45.49999999
2,70,61,1675,41.99999999
3,69,60,1600,40.5
4,68,60,1609,39
5,66,59,1492,39.5
6,67,58,1482,40
7,65,58,1492,46.50000002
8,66,58,1500,53.00000001
9,70,59,1678,55.5
10,74,59,1709,58
11,77,59,1791,60.00000001
12,79,59,1714,62
13,80,59,1820,67.00000001
14,80,57,1756,72.00000001
15,82,55,1745,73.5
16,83,55,1840,75
17,82,55,1707,77.50000001
18,82,55,1686,80
19,79,55,1649,74.99999999
20,76,55,1760,70
21,73,55,1726,70
22,70,54,1442,70
23,69,53,1308,71
24,66,54,1309,72
1,65,54,1293,72.5
2,64,54,1297,72.99999999
3,62,54,1291,71.5
4,60,53,1302,70
5,61,53,1228,66.99999999
6,59,53,1229,64
7,59,54,1208,66.50000001
8,60,54,1330,69
9,64,54,1383,69
10,68,54,1384,69
11,70,54,1518,70.5
12,73,53,1474,72
13,75,53,1593,70.5
14,76,53,1591,69
15,77,51,1614,69.5
16,76,52,1630,70
17,75,51,1567,66.99999999
18,75,52,1553,64
19,74,53,1607,63
20,73,54,1737,61.99999999
21,70,55,1726,61
22,69,55,1726,60
23,67,54,1685,57.49999999
24,66,54,1724,55
1,67,55,1672,51.99999999
2,64,55,1621,48.99999999
3,64,54,1615,48
4,64,54,1551,47
5,63,54,1402,47.5
6,63,54,1402,48
7,63,54,1386,51.00000001
8,63,54,1393,54.00000002
9,64,54,1489,57.5
10,67,54,1542,61
11,69,54,1567,63.00000001
12,71,53,1611,65
13,72,53,1628,66.5
14,72,54,1656,68.00000001
15,71,55,1717,69.5
16,70,55,1692,71
17,70,55,1651,74.00000001
18,71,55,1617,77
19,70,55,1707,79.50000001
20,68,56,1812,82
21,66,56,1821,82.5
22,64,56,1865,83
23,63,57,1782,82.5
24,62,57,1805,82
1,61,56,1730,86.00000001
2,60,55,1707,90
3,59,54,1665,89.5
4,58,53,1693,89
5,57,53,1581,89.5
6,58,53,1575,90
7,57,52,1619,89.5
8,59,52,1630,88.99999999
9,62,54,1723,86.5
10,66,54,1799,84
11,70,54,1862,80.49999999
12,73,53,1925,77
13,75,53,1948,74.49999999
14,76,53,1929,71.99999998
15,76,53,1979,69
16,76,53,2007,66
17,77,53,1840,64.5
18,76,53,1713,63
19,76,54,1610,58.99999999
20,74,55,1190,54.99999998
21,69,56,1213,51.5
22,68,56,1255,48
23,66,56,1332,47.5
24,65,55,1380,47
1,63,55,1348,42.99999999
2,63,55,1357,39.00000001
3,61,54,1353,41
4,60,53,1371,43
5,59,53,1295,42.5
6,59,52,1300,42
7,58,52,1302,44.50000001
8,60,52,1371,47.00000004
9,63,54,1452,54
10,69,54,1519,61
11,72,54,1557,63.00000001
12,75,54,1644,65
13,78,52,1644,67.50000001
14,79,52,1534,70.00000002
15,80,53,1794,74
16,81,51,1635,78
17,80,53,1620,80.50000001
18,80,54,1639,83
19,79,54,1659,82.5
20,76,56,1674,82.00000001
21,72,57,1595,84
22,71,56,1567,86
23,69,57,1536,86.5
24,67,57,1534,87
1,67,56,1440,86.5
2,65,57,1413,86
3,64,57,1378,85.5
4,63,58,1390,85
5,61,57,1315,87.00000001
6,60,56,1330,89
7,60,56,1309,88.5
8,60,56,1384,88.00000001
9,65,58,1457,89
10,70,59,1497,90
11,74,60,1498,87.49999999
12,76,59,1639,85
13,79,59,1608,86
14,80,58,1715,86.99999998
15,80,58,1724,83
16,81,58,1745,79
17,80,57,1668,69.99999997
18,80,57,1661,61
19,78,57,1714,62
20,75,59,1782,63
21,72,60,1713,63.5
22,70,60,1640,64
23,69,61,1664,60.99999999
24,68,62,1639,58
1,68,62,1519,51.49999998
2,68,63,1497,44.99999997
3,67,63,1377,40.5
4,67,64,1378,36
5,67,64,1374,27.99999998
6,67,64,1417,20
7,67,65,1382,30.00000003
8,68,65,1454,40.00000003
9,71,66,1526,44.5
10,73,67,1569,49
11,75,66,1527,46.49999999
12,76,65,1644,44
13,77,66,1628,41.99999999
14,78,65,1614,40
15,76,66,1681,39.5
16,76,66,1640,39
17,75,68,1538,42.50000001
18,74,69,1572,46
19,74,69,1592,50.00000001
20,73,69,1679,54.00000001
21,72,68,1651,56
22,72,69,1609,58
23,72,69,1617,59.5
24,70,69,1594,61
1,71,69,1509,62
2,71,69,1473,63
3,71,69,1409,63.5
4,70,69,1356,64
5,70,69,1348,65
6,70,69,1270,66
7,70,69,1248,67.5
8,71,70,1327,69
9,72,70,1475,68.5
10,74,70,1507,68
11,76,71,1606,68.5
12,78,70,1627,69
13,80,69,1662,69
14,81,68,1581,68.99999999
15,82,68,1634,68
16,81,67,1642,67
17,79,69,1585,65.5
18,79,68,1437,64
19,77,69,1539,60.99999999
20,75,69,1650,57.99999998
21,75,70,1649,55
22,74,69,1695,52
23,74,70,1655,49.99999999
24,73,70,1629,48
1,73,70,1475,44.49999999
2,72,70,1479,41.00000001
3,72,70,1354,42
4,71,70,1347,43
5,70,69,1359,44.5
6,71,69,1356,46
7,71,69,1376,47
8,71,69,1412,48.00000003
9,71,69,1438,52.5
10,72,69,1507,57
11,72,71,1594,60.00000001
12,73,71,1545,63
13,73,71,1620,59.99999999
14,74,71,1626,57
15,74,71,1683,57.5
16,75,71,1687,58
17,74,70,1672,59
18,74,71,1503,60
19,73,70,1656,65.50000002
20,73,70,1705,71.00000001
21,73,70,1697,73
22,73,70,1669,75
23,73,71,1598,75
24,73,71,1687,75
1,73,71,1619,75.5
2,73,71,1563,76
3,73,71,1553,76.5
4,73,71,1436,77
5,73,71,1418,77
6,73,71,1373,77
7,73,71,1364,76
8,73,71,1411,75
9,74,72,1454,75
10,75,72,1513,75
11,76,72,1531,75.5
12,77,73,1562,76
13,78,73,1582,74.5
14,79,73,1557,73
15,79,73,1637,72.5
16,79,73,1611,72
17,79,74,1582,68.99999999
18,79,73,1602,66
19,79,72,1626,63.49999999
20,78,72,1734,60.99999999
21,77,72,1824,59.5
22,77,72,1707,58
23,76,72,1718,55.99999999
24,74,70,1726,54
1,72,68,1661,51.99999999
2,70,66,1612,50
3,69,64,1693,50
4,68,64,1520,50
5,68,63,1493,50
6,67,63,1538,50
7,66,63,1392,54.50000001
8,67,62,1302,59.00000001
9,69,63,1264,60.5
10,73,63,1302,62
11,75,62,1357,62
12,77,60,1455,62
13,79,60,1493,63
14,80,59,1462,64.00000001
15,81,58,1463,66
16,82,58,1435,68
17,81,57,1400,70.50000001
18,81,57,1362,73
19,80,58,1485,75.50000001
20,77,58,1518,77.99999999
21,73,58,1490,76.5
22,71,58,1480,75
23,69,58,1464,76
24,68,58,1400,77
1,66,58,1346,76
2,65,58,1339,75
3,64,58,1316,74.5
4,63,58,1320,74
5,62,57,1324,74
6,62,57,1283,74
7,62,57,1278,75.5
8,62,57,1299,77
9,66,58,1371,77
10,71,59,1390,77
11,73,59,1422,78.5
12,76,61,1434,80
13,79,60,1419,78.5
14,80,58,1430,77
15,82,57,1431,77
16,83,58,1397,77
17,82,57,1353,74.99999999
18,83,57,1306,73
19,82,58,1467,70.49999999
20,79,59,1497,67.99999999
21,76,60,1463,66
22,73,60,1407,64
23,72,60,1384,61.49999999
24,70,59,1350,59
1,70,57,1265,56.49999999
2,69,56,1253,53.99999999
3,68,54,1244,53
4,67,54,1234,52
5,65,54,1240,54.50000001
6,64,54,1227,57
7,63,54,1255,61.00000001
8,63,54,1262,65.00000001
9,66,55,1373,67.5
10,69,55,1373,70
11,71,54,1364,73.00000001
12,74,54,1374,76
13,75,54,1384,79.50000001
14,77,54,1344,83.00000001
15,78,54,1327,85
16,79,53,1293,87
17,78,53,1293,87.5
18,78,53,1284,88
19,77,54,1385,88
20,74,55,1402,88
21,71,55,1359,88.5
22,69,56,1292,89
23,67,56,1259,88
24,67,55,1216,87
1,64,55,1156,86.5
2,63,55,1105,86
3,62,55,1125,86.5
4,61,55,1107,87
5,61,55,1114,88.5
6,61,55,1150,90
7,60,54,1121,88.5
8,60,55,1179,87
9,65,56,1238,87.5
10,68,57,1218,88
11,71,56,1200,88.5
12,74,57,1181,89
13,73,56,1141,88
14,75,57,1119,87
15,75,56,1105,87
16,75,56,1063,87
17,76,56,1047,86.5
18,74,55,1061,86
19,74,55,1140,84.5
20,71,56,1118,82.99999999
21,68,57,1059,81
22,66,57,999,79
23,65,56,947,75.49999999
24,64,56,888,72
1,63,55,871,75.00000001
2,61,53,875,78
3,60,53,835,78
4,59,52,830,78
5,59,52,827,73.99999999
6,57,51,875,70
7,56,50,875,74.00000001
8,56,50,1020,78.00000001
9,60,51,1029,80
10,63,51,1060,82
11,66,51,1097,85.00000001
12,68,51,1095,88
13,70,52,1017,89.5
14,71,52,1016,91
15,72,51,1049,91.5
16,73,52,1029,92
17,73,52,1002,92.5
18,73,52,1020,93
19,72,52,1129,94
20,69,53,1154,95
21,65,55,1117,95
22,63,55,1090,95
23,61,54,1040,95.5
24,61,55,999,96
1,58,53,954,96
2,58,52,939,96
3,58,52,926,96.5
4,57,51,929,97
5,55,51,946,96
6,55,51,946,95
7,54,50,964,95.5
8,55,52,1029,96
9,60,54,1120,95.5
10,64,54,1177,95
11,67,55,1201,95
12,70,54,1215,95
13,72,54,1212,94
14,74,53,1184,92.99999999
15,75,52,1199,91.5
16,76,51,1196,90
17,76,53,1174,88.5
18,75,52,1180,87
19,74,54,1323,86
20,71,56,1316,84.99999998
21,67,56,1270,82
22,66,54,1231,79
23,63,55,1201,76.99999999
24,61,55,1170,75
1,61,55,1125,69.49999998
2,60,55,1089,63.99999999
3,59,54,1061,63
4,57,54,1089,62
5,57,53,1100,63
6,56,53,1157,64
7,56,52,1055,67.50000001
8,56,52,1122,71.00000001
9,60,55,1203,72.5
10,65,56,1251,74
11,70,56,1268,74.5
12,73,57,1292,75
13,75,57,1293,75.5
14,77,57,1304,76.00000002
15,77,56,1337,80
16,79,57,1314,84
17,78,56,1298,87.50000001
18,78,56,1339,91
19,76,57,1471,91
20,74,57,1507,91
21,71,57,1555,91
22,68,57,1529,91
23,66,57,1478,93.00000001
24,64,57,1426,95
1,63,57,1325,94
2,62,57,1284,93
3,61,56,1298,93.5
4,61,56,1236,94
5,60,56,1250,94
6,59,55,1271,94
7,58,55,1283,94.5
8,59,56,1350,95
9,62,57,1400,95
10,66,58,1566,95
11,71,59,1559,95.5
12,75,59,1607,96
13,77,59,1695,95.5
14,79,58,1590,95
15,80,58,1654,95
16,83,56,1654,95
17,82,55,1581,94.5
18,81,56,1603,94
19,79,58,1709,93.5
20,75,59,1715,93.00000001
21,73,59,1741,94.5
22,71,60,1719,96
23,70,60,1642,95.5
24,68,59,1606,95
1,67,59,1495,93.5
2,66,58,1469,92
3,66,59,1437,91.5
4,65,59,1347,91
5,65,58,1327,86.49999999
6,64,58,1372,82
7,64,58,1341,84.00000001
8,64,57,1312,85.99999999
9,65,57,1440,85
10,67,57,1501,84
11,69,56,1554,88.00000001
12,70,55,1642,92
13,70,54,1630,93
14,71,53,1642,93.99999999
15,72,51,1690,93
16,73,50,1666,92
17,74,49,1652,93.5
18,73,49,1581,95
19,72,49,1590,95
20,68,53,1776,95.00000001
21,64,54,1752,96
22,65,52,1727,97
23,64,53,1697,97
24,63,52,1662,97
1,62,51,1520,97
2,60,50,1486,97
3,59,49,1471,97
4,59,49,1332,97
5,57,49,1340,97
6,55,49,1374,97
7,54,48,1342,97
8,54,48,1376,97
9,58,48,1477,96.5
10,62,48,1565,96
11,65,45,1597,96.5
12,66,44,1646,97
13,68,43,1674,97
14,69,43,1721,97
15,70,44,1748,97
16,71,43,1740,97
17,71,43,1734,96.5
18,71,43,1661,96
19,69,43,1585,95
20,65,44,1799,93.99999999
21,62,45,1701,92.5
22,59,45,1738,91
23,58,45,1733,92.5
24,58,44,1701,94
1,56,43,1609,95
2,54,43,1588,95.99999999
3,53,43,1562,94.5
4,52,43,1429,93
5,51,43,1432,92.5
6,51,43,1468,92
7,50,42,1484,89.99999999
8,50,43,1483,87.99999999
9,54,44,1605,85.5
10,58,45,1658,83
11,62,47,1716,86.00000001
12,64,48,1787,89
13,66,48,1745,88.5
14,68,47,1799,88.00000001
15,70,47,1846,90
16,71,46,1818,92
17,71,49,1835,94.00000001
18,72,49,1732,96
19,72,48,1810,95
